P20_001,名称,所在地,種別,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
13104,都立新宿山吹高等学校,東京都新宿区山吹町81,一時避難所,-1,-1,0,0,0,0,0,1,1,,35.706984,139.728352,206
13104,東京医科大学,東京都新宿区新宿6-1-1,一時避難所,-1,-1,0,0,0,0,0,1,1,,35.693679,139.712048,207
13104,東京富士大学（高田記念館）,東京都新宿区下落合1-7-7,一時避難所,-1,-1,0,0,0,0,0,1,3,,35.715332,139.700001,208
13104,東戸山小学校,東京都新宿区戸山2-34-2,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.702539,139.71152,209
13104,東五軒町児童館・ことぶき館,東京都新宿区東五軒町5-24,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.706562,139.740248,210
13104,柏木小学校,東京都新宿区北新宿2-11-1,一時避難所,-1,-1,0,0,0,0,0,1,1,,35.700511,139.6893,211
13104,富久小学校,東京都新宿区富久町7-24,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.6923353932,139.716496335,212
13104,北山伏児童館・ことぶき館,東京都新宿区北山伏町2-17,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.700335,139.729907,214
13104,北新宿第二児童館・ことぶき館,東京都新宿区北新宿3-20-2,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.702893,139.689624,215
13104,本塩町児童館・ことぶき館,東京都新宿区本塩町8,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.688533,139.729363,216
13104,薬王寺児童館・ことぶき館,東京都新宿区市谷薬王寺町51,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.695986,139.724671,217
13104,余丁町小学校,東京都新宿区若松町13-1,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.699241,139.715813,218
13104,余丁町幼稚園,東京都新宿区若松町13-1,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.699345,139.716103,219
13104,淀橋第四小学校,東京都新宿区北新宿3-17-1,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.704094,139.691105,220
13104,淀橋第四幼稚園,東京都新宿区北新宿3-17-1,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.703927,139.690827,221
13104,落合第一小学校,東京都新宿区中落合2-13-27,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.719537,139.691521,222
13104,落合第五小学校,東京都新宿区上落合3-1-6,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.714648,139.685744,223
13104,落合第五幼稚園,東京都新宿区上落合3-1-6,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.71462,139.685605,224
13104,落合第三小学校,東京都新宿区西落合1-12-20,一時避難所,-1,-1,0,0,0,0,0,1,1,,35.720758,139.68255,225
13104,落合第三幼稚園,東京都新宿区西落合1-12-20,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.720814,139.68255,226
13104,落合第四小学校,東京都新宿区下落合2-9-34,一時避難所,-1,-1,0,0,0,0,0,1,1,,35.7183287492,139.700157217,227
13104,落合第四幼稚園,東京都新宿区下落合2-9-34,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.718315,139.700187,228
13104,落合第二小学校,東京都新宿区上落合2-10-23,避難所、一時避難所,-1,-1,0,0,0,0,0,1,1,,35.712954,139.689188,229
13104,落合第二中学校,東京都新宿区西落合1-6-5,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.721453,139.684438,230
13104,落合第六小学校,東京都新宿区西落合4-11-21,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.727285,139.678522,231
13104,落合中学校,東京都新宿区下落合2-24-6,一時避難所、避難所,-1,-1,0,0,0,0,0,1,1,,35.718787,139.700243,232
13105,お茶の水女子大学一帯,東京都文京区,避難場所,49900,-1,0,0,0,0,0,1,1,,35.7187879991,139.732629,233
13105,しおみ児童館,東京都文京区千駄木2-27-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.7250549991,139.76203,234
13105,駕籠町小学校,東京都文京区本駒込2-29-6,避難所,-1,-1,0,0,0,0,0,1,1,,35.728315,139.745905,235
13105,関口台町小学校,東京都文京区関口2-6-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.7119,139.726852,236
13105,久堅児童館,東京都文京区小石川5-27-7,避難所,-1,-1,0,0,0,0,0,1,4,,35.7185939991,139.741545,237
13105,旧元町小学校,東京都文京区本郷1-1-19,避難所,-1,-1,0,0,0,0,0,1,3,,35.7028892926,139.757866724,238
13105,教育の森公園一帯,東京都文京区大塚3-29,避難場所,16600,-1,0,0,0,0,0,1,1,,35.71993707,139.73632135,239
13105,金富小学校,東京都文京区春日2-6-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.710733,139.741462,240
13105,駒本小学校,東京都文京区向丘2-37-5,避難所,-1,-1,0,0,0,0,0,1,1,,35.72451,139.754321,241
13105,窪町小学校,東京都文京区大塚3-2-3,避難所,-1,-1,0,0,0,0,0,1,1,,35.718871,139.735712,242
13105,後楽園一帯,東京都文京区,避難場所,177600,198400,0,0,0,0,0,1,1,,35.70534,139.7494,243
13105,後楽幼稚園,東京都文京区後楽1-7-7,避難所,-1,-1,0,0,0,0,0,1,1,,35.706373,139.746906,244
13105,護国寺一帯,東京都文京区,避難場所,13000,75700,0,0,0,0,0,1,3,,35.721718,139.725693,245
13105,根津児童館,東京都文京区根津1-14-3,避難所,-1,-1,0,0,0,0,0,1,1,,35.718276,139.763476,246
13105,根津小学校,東京都文京区根津1-14-3,避難所,-1,-1,0,0,0,0,0,1,1,,35.718567,139.763182,247
13105,根津幼稚園,東京都文京区根津1-14-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.718594,139.763182,248
13105,指ケ谷小学校,東京都文京区白山2-28-4,避難所,-1,-1,0,0,0,0,0,1,1,,35.717289,139.750655,249
13105,汐見小学校,東京都文京区千駄木2-19-23,避難所,-1,-1,0,0,0,0,0,1,1,,35.723816,139.760682,250
13105,小石川植物園,東京都文京区白山3-7-1,避難場所,29100,59700,0,0,0,0,0,1,3,,35.718547,139.746464,251
13105,小日向台町児童館,東京都文京区小日向2-2-2,避難所,-1,-1,0,0,0,0,0,1,4,,35.7130419114,139.73486015,252
13105,小日向台町小学校,東京都文京区小日向2-3-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.713129,139.735244,253
13105,小日向台町幼稚園,東京都文京区小日向2-2-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.712955,139.734823,254
13105,昭和小学校,東京都文京区本駒込2-28-31,避難所,-1,-1,0,0,0,0,0,1,1,,35.73162,139.749294,255
13105,水道児童館,東京都文京区水道1-3-26,避難所,-1,-1,0,0,0,0,0,1,1,,35.709345,139.742073,256
13105,誠之小学校,東京都文京区西片2-14-6,避難所,-1,-1,0,0,0,0,0,1,1,,35.717844,139.753849,257
13105,青柳小学校,東京都文京区大塚5-40-18,避難所,-1,-1,0,0,0,0,0,1,1,,35.7215119296,139.724826377,258
13105,青柳幼稚園,東京都文京区大塚5-40-18,避難所,-1,-1,0,0,0,0,0,1,1,,35.72151,139.724824,259
13105,千石児童館,東京都文京区千石1-4-6,避難所,-1,-1,0,0,0,0,0,1,4,,35.7247869991,139.743155,260
13105,千石西児童館,東京都文京区千石3-15-15,避難所,-1,-1,0,0,0,0,0,1,4,,35.7247159991,139.738299,261
13105,千駄木小学校,東京都文京区千駄木5-44-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.729149,139.759043,262
13105,千駄木幼稚園,東京都文京区千駄木5-43-3,避難所,-1,-1,0,0,0,0,0,1,1,,35.728649,139.757988,263
13105,大塚児童館,東京都文京区大塚6-22-19,避難所,-1,-1,0,0,0,0,0,1,1,,35.7246364151,139.725637835,264
13105,大塚小学校,東京都文京区大塚4-1-7,避難所,-1,-1,0,0,0,0,0,1,1,,35.72376,139.736517,265
13105,第一中学校,東京都文京区小石川5-8-9,避難所,-1,-1,0,0,0,0,0,1,1,,35.718038,139.738823,266
13105,第一幼稚園,東京都文京区西片2-17-6,避難所,-1,-1,0,0,0,0,0,1,1,,35.717455,139.755016,267
13105,第九中学校,東京都文京区本駒込3-28-9,避難所,-1,-1,0,0,0,0,0,1,1,,35.729648,139.752793,268
13105,第五中学校,東京都文京区小日向2-16-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.710567,139.734573,269
13105,第三中学校,東京都文京区春日1-9-31,避難所,-1,-1,0,0,0,0,0,1,1,,35.70915,139.747072,270
13105,第七中学校,東京都文京区大塚2-2-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.717927,139.730268,271
13105,第十中学校,東京都文京区千石2-40-17,避難所,-1,-1,0,0,0,0,0,1,1,,35.723399,139.7426,272
13105,第八中学校,東京都文京区千駄木2-19-22,避難所,-1,-1,0,0,0,0,0,1,1,,35.724205,139.76071,273
13105,第六中学校,東京都文京区向丘1-2-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.717094,139.757766,274
13105,東京大学,東京都文京区本郷7-3-1,避難場所,123900,199200,0,0,0,0,0,1,1,,35.712522,139.763123,275
13105,湯島児童館,東京都文京区本郷3-10-18,避難所,-1,-1,0,0,0,0,0,1,4,,35.7038178239,139.76380971,276
13105,湯島小学校,東京都文京区湯島2-28-14,避難所,-1,-1,0,0,0,0,0,1,1,,35.70654,139.766432,277
13105,湯島幼稚園,東京都文京区本郷3-10-18,避難所,-1,-1,0,0,0,0,0,1,1,,35.7039569991,139.763599,278
13105,白山東児童館,東京都文京区白山1-29-10,避難所,-1,-1,0,0,0,0,0,1,1,,35.7191219991,139.753099,279
13105,文林中学校,東京都文京区千駄木5-25-10,避難所,-1,-1,0,0,0,0,0,1,1,,35.728038,139.758654,280
13105,本郷児童館,東京都文京区本郷5-30-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.71165,139.758266,281
13105,本郷小学校,東京都文京区本郷4-5-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.708095,139.758321,282
13105,本郷台中学校,東京都文京区本郷2-38-23,避難所,-1,-1,0,0,0,0,0,1,1,,35.707012,139.75896,283
13105,本駒込児童館,東京都文京区本駒込5-63-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.73384,139.752317,284
13105,本駒込南児童館,東京都文京区本駒込3-11-14,避難所,-1,-1,0,0,0,0,0,1,1,,35.727732,139.755182,285
13105,本駒込幼稚園,東京都文京区本駒込4-35-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.733315,139.755432,286
13105,明化小学校,東京都文京区千石1-13-9,避難所,-1,-1,0,0,0,0,0,1,1,,35.724899,139.744877,287
13105,明化幼稚園,東京都文京区千石1-13-9,避難所,-1,-1,0,0,0,0,0,1,1,,35.724982,139.74485,288
13105,目白台運動公園付近一帯,東京都文京区,避難場所,23200,59500,0,0,0,0,0,1,1,,35.71533297,139.72181486,289
13105,目白台児童館,東京都文京区目白台1-5-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.713525,139.720855,290
13105,目白台第二児童館,東京都文京区目白台3-18-7,避難所,-1,-1,0,0,0,0,0,1,1,,35.717149,139.723463,291
13105,柳町児童館,東京都文京区小石川1-23-9,避難所,-1,-1,0,0,0,0,0,1,4,,35.7139219825,139.750320976,292
13105,柳町小学校,東京都文京区小石川1-23-16,避難所,-1,-1,0,0,0,0,0,1,1,,35.714317,139.750211,293
13105,柳町幼稚園,東京都文京区小石川1-23-6,避難所,-1,-1,0,0,0,0,0,1,1,,35.713706,139.750433,294
13105,林町小学校,東京都文京区千石2-36-3,避難所,-1,-1,0,0,0,0,0,1,1,,35.72426,139.741906,295
13105,六義園,東京都文京区,避難場所,31900,51700,0,0,0,0,0,1,1,,35.7322646,139.74625928,296
13105,礫川小学校,東京都文京区小石川2-13-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.711011,139.747822,297
13105,茗台中学校,東京都文京区春日2-9-5,避難所,-1,-1,0,0,0,0,0,1,1,,35.713067,139.740739,298
13106,（仮称）清川２丁目福祉施設,東京都台東区清川2-14,避難所,-1,-1,0,0,0,0,0,1,3,,35.7272075253,139.801174785,299
13106,旧下谷小学校,東京都台東区東上野4-7-9,避難所,-1,-1,0,0,0,0,0,1,3,,35.7130593348,139.78012429,300
13106,旧済美小学校,東京都台東区寿1-10-9,避難所,-1,-1,0,0,0,0,0,1,3,,35.7070107261,139.789031973,301
13106,旧坂本小学校,東京都台東区下谷1-12-8,避難所,-1,-1,0,0,0,0,0,1,3,,35.7200208133,139.782231276,302
13106,旧小島小学校,東京都台東区小島2-9-10,避難所,-1,-1,0,0,0,0,0,1,3,,35.7060752502,139.783887017,303
13106,旧台東小学校,東京都台東区下谷3-1-14,避難所,-1,-1,0,0,0,0,0,1,3,,35.723076,139.785739,304
13106,旧田中小学校,東京都台東区日本堤2-25-4,避難所,-1,-1,0,0,0,0,0,1,3,,35.7279292314,139.797144986,305
13106,旧福井中学校,東京都台東区浅草橋1-22-15,避難所,-1,-1,0,0,0,0,0,1,3,,35.6979157186,139.784209812,306
13106,旧柳北小学校,東京都台東区浅草橋5-1-35,避難所,-1,-1,0,0,0,0,0,1,3,,35.6994682696,139.782378392,307
13106,旧竜泉中学校,東京都台東区竜泉2-10-6,避難所,-1,-1,0,0,0,0,0,1,3,,35.7254831087,139.789557812,308
13106,金曾木小学校,東京都台東区根岸4-16-22,避難所,-1,-1,0,0,0,0,0,1,1,,35.725928,139.785236,309
13106,金竜小学校,東京都台東区千束1-9-9,避難所,-1,-1,0,0,0,0,0,1,1,,35.718623,139.790291,310
13106,駒形中学校,東京都台東区北上野2-15-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.717512,139.784264,311
13106,隅田公園一帯,東京都台東区,避難場所,61800,77100,0,0,0,0,0,1,1,,35.71591589,139.80363534,312
13106,御徒町台東中学校,東京都台東区台東4-13-16,避難所,-1,-1,0,0,0,0,0,1,1,,35.706957,139.777515,313
13106,黒門小学校,東京都台東区上野1-16-20,避難所,-1,-1,0,0,0,0,0,1,1,,35.706957,139.770987,314
13106,根岸小学校,東京都台東区根岸3-9-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.723678,139.778875,315
13106,桜橋中学校,東京都台東区今戸2-1-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.720791,139.806846,316
13106,産業研修センター,東京都台東区橋場1-36-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.724079,139.808257,317
13106,松葉小学校,東京都台東区松が谷1-13-16,避難所,-1,-1,0,0,0,0,0,1,1,,35.712429,139.786459,318
13106,上野公園一帯,東京都台東区上野公園、池之端三丁目,避難場所、広域避難場所,227400,418300,0,0,0,0,0,1,3,,35.7135829481,139.772250981,319
13106,上野高等学校,東京都台東区上野公園10-14,避難所,-1,-1,0,0,0,0,0,1,1,,35.71865,139.769904,320
13106,上野小学校,東京都台東区東上野6-16-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.713568,139.783875,321
13106,上野中学校,東京都台東区上野桜木1-14-55,避難所,-1,-1,0,0,0,0,0,1,1,,35.721345,139.774903,322
13106,生涯学習センター,東京都台東区西浅草3-25-16,避難所,-1,-1,0,0,0,0,0,1,1,,35.717526,139.789586,323
13106,石浜小学校,東京都台東区清川1-14-21,避難所,-1,-1,0,0,0,0,0,1,1,,35.724595,139.803374,324
13106,千束小学校,東京都台東区浅草4-24-11,避難所,-1,-1,0,0,0,0,0,1,1,,35.719428,139.794318,325
13106,浅草小学校,東京都台東区花川戸1-14-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.713568,139.799096,326
13106,浅草中学校,東京都台東区蔵前1-3-4,避難所,-1,-1,0,0,0,0,0,1,1,,35.69993,139.789932,327
13106,蔵前工業高等学校,東京都台東区蔵前1-3-57,避難所,-1,-1,0,0,0,0,0,1,1,,35.700375,139.791793,328
13106,蔵前小学校,東京都台東区蔵前4-19-11,避難所,-1,-1,0,0,0,0,0,1,1,,35.70443,139.789292,329
13106,台東育英小学校,東京都台東区浅草橋2-26-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.700097,139.785515,330
13106,台東一丁目区民館,東京都台東区台東1-25-5,避難所,-1,-1,0,0,0,0,0,1,1,,35.701772,139.7779,331
13106,台東商業高等学校,東京都台東区今戸1-8-13,避難所,-1,-1,0,0,0,0,0,1,1,,35.719596,139.802485,332
13106,大正小学校,東京都台東区入谷2-23-8,避難所,-1,-1,0,0,0,0,0,1,1,,35.720928,139.788125,333
13106,谷中墓地,東京都台東区,避難場所、広域避難場所,32100,48500,0,0,0,0,0,1,3,,35.72397081,139.771681433,334
13106,谷中小学校,東京都台東区谷中2-9-16,避難所,-1,-1,0,0,0,0,0,1,1,,35.723705,139.765182,335
13106,田原小学校,東京都台東区雷門1-5-14,避難所,-1,-1,0,0,0,0,0,1,1,,35.710013,139.792458,336
13106,東上野区民館,東京都台東区東上野3-24-6,避難所,-1,-1,0,0,0,0,0,1,1,,35.711293,139.779612,337
13106,東泉小学校,東京都台東区三ノ輪1-23-9,避難所,-1,-1,0,0,0,0,0,1,1,,35.728427,139.792096,338
13106,東浅草小学校,東京都台東区東浅草2-27-19,避難所,-1,-1,0,0,0,0,0,1,1,,35.724345,139.798457,339
13106,忍岡高等学校,東京都台東区浅草橋5-1-24,避難所,-1,-1,0,0,0,0,0,1,3,,35.700639,139.78251,340
13106,忍岡小学校,東京都台東区池之端2-1-22,避難所,-1,-1,0,0,0,0,0,1,1,,35.713954,139.766834,341
13106,忍岡中学校,東京都台東区上野公園18-20,避難所,-1,-1,0,0,0,0,0,1,1,,35.719317,139.778986,342
13106,柏葉中学校,東京都台東区下谷3-1-29,避難所,-1,-1,0,0,0,0,0,1,1,,35.723595,139.785903,343
13106,白鴎高等学校,東京都台東区元浅草1-6-22,避難所,-1,-1,0,0,0,0,0,1,1,,35.708179,139.783042,344
13106,白鴎高等学校附属中学校,東京都台東区元浅草3-12-12,避難所,-1,-1,0,0,0,0,0,1,1,,35.70718,139.787375,345
13106,富士小学校,東京都台東区浅草4-48-9,避難所,-1,-1,0,0,0,0,0,1,1,,35.718651,139.798374,346
13106,平成小学校,東京都台東区台東4-21-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.706124,139.780154,347
13106,老人福祉センター,東京都台東区東上野2-25-14,避難所,-1,-1,0,0,0,0,0,1,1,,35.7094549991,139.781571,348
13107,曳舟小学校,東京都墨田区京島1-28-2,避難所,1061,-1,0,0,0,0,0,1,1,,35.7166523504,139.820928,349
13107,猿江恩賜公園一帯,東京都墨田区,避難場所,41500,125000,0,0,0,0,0,1,1,,35.69072265,139.81911648,350
13107,押上小学校,東京都墨田区押上3-46-17,避難所,1501,-1,0,0,0,0,0,1,1,,35.711917,139.819368,351
13107,横川小学校,東京都墨田区東駒形4-18-4,避難所,1149,-1,0,0,0,0,0,1,1,,35.707235,139.806318,352
13107,外手小学校,東京都墨田区本所2-1-16,避難所,1564,-1,0,0,0,0,0,1,1,,35.702513,139.800597,353
13107,菊川小学校,東京都墨田区立川4-12-15,避難所,1318,-1,0,0,0,0,0,1,1,,35.69157,139.807653,354
13107,旧隅田小学校,東京都墨田区墨田5-49-5,避難所,1253,-1,0,0,0,0,0,1,3,,35.7360669991,139.8209,355
13107,旧第五吾嬬小学校,東京都墨田区八広4-35-17,避難所,1526,-1,0,0,0,0,0,1,3,,35.723165,139.829377,356
13107,旧木下川小学校,東京都墨田区東墨田2-15-13,避難所,825,-1,0,0,0,0,0,1,3,,35.721902,139.833241,357
13107,旧立花小学校,東京都墨田区立花1-25-27,避難所,1478,-1,0,0,0,0,0,1,3,,35.705236,139.831316,358
13107,業平小学校,東京都墨田区業平2-4-8,避難所,1415,-1,0,0,0,0,0,1,1,,35.706374,139.811651,359
13107,錦糸公園,東京都墨田区,避難場所,23400,45100,0,0,0,0,0,1,1,,35.69903,139.81644,360
